Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth,ProductionEfficiency,DowntimeImpact,DowntimeImpactUnits
2025-03-11,Plant A,M03,Assembly,Morning,Hugo,260,1.3,5,No,320,0.8375,0.019230769230769232,6000,11,Old,2025-03,0.8125,0.1875,60
2025-03-11,Plant A,M04,Packaging,Morning,Liam,337,0.7,4,No,374,0.9125,0.011869436201780416,6000,5,Mid-life,2025-03,0.9010695187165776,0.09893048128342241,37
2025-03-11,Plant A,M05,Packaging,Morning,Sofia,369,0.5,4,No,403,0.9375,0.01084010840108401,6000,6,Mid-life,2025-03,0.9156327543424317,0.08436724565756826,34
2025-03-11,Plant B,M06,Cutting,Afternoon,Nathan,253,0.8,4,No,294,0.9,0.015810276679841896,4200,7,Mid-life,2025-03,0.8605442176870748,0.1394557823129252,41
2025-03-11,Plant B,M07,Assembly,Afternoon,Ella,197,1.8,6,No,263,0.775,0.030456852791878174,4200,12,Old,2025-03,0.7490494296577946,0.25095057034220536,66
2025-03-11,Plant B,M08,Assembly,Afternoon,Mason,222,1.2,5,No,270,0.85,0.02252252252252252,4200,4,New,2025-03,0.8222222222222222,0.1777777777777778,48
2025-03-11,Plant B,M09,Packaging,Night,Lina,233,1.3,7,No,292,0.8375,0.030042918454935622,4200,8,Mid-life,2025-03,0.797945205479452,0.20205479452054798,59
2025-03-11,Plant B,M10,Packaging,Night,James,249,1.2,7,No,304,0.85,0.028112449799196786,4200,6,Mid-life,2025-03,0.819078947368421,0.18092105263157898,55
2025-03-11,Plant C,M11,Cutting,Night,Mila,178,1.7,5,No,236,0.7875,0.028089887640449437,3000,2,New,2025-03,0.7542372881355932,0.2457627118644068,58
2025-03-12,Plant B,M06,Cutting,Morning,Emma,275,0.9,4,No,316,0.8875,0.014545454545454545,4200,7,Mid-life,2025-03,0.870253164556962,0.129746835443038,41
2025-03-12,Plant B,M07,Assembly,Morning,Ava,230,1.5,5,No,290,0.8125,0.021739130434782608,4200,12,Old,2025-03,0.7931034482758621,0.2068965517241379,60
2025-03-12,Plant B,M08,Assembly,Morning,Lucas,276,0.4,5,No,292,0.95,0.018115942028985508,4200,4,New,2025-03,0.9452054794520548,0.0547945205479452,16
2025-03-12,Plant B,M09,Packaging,Morning,Emma,328,0.4,5,No,347,0.95,0.01524390243902439,4200,8,Mid-life,2025-03,0.9452449567723343,0.05475504322766567,19
2025-03-12,Plant B,M10,Packaging,Afternoon,Ella,265,1.2,6,No,330,0.85,0.022641509433962263,4200,6,Mid-life,2025-03,0.803030303030303,0.19696969696969702,65
2025-03-12,Plant C,M11,Cutting,Afternoon,Aria,201,1.2,4,No,248,0.85,0.01990049751243781,3000,2,New,2025-03,0.8104838709677419,0.18951612903225812,47
2025-03-12,Plant C,M12,Cutting,Afternoon,Mila,203,1.0,4,No,242,0.875,0.019704433497536946,3000,9,Old,2025-03,0.8388429752066116,0.16115702479338845,39
2025-03-12,Plant C,M13,Assembly,Night,Jack,163,1.4,5,No,211,0.825,0.03067484662576687,3000,5,Mid-life,2025-03,0.7725118483412322,0.2274881516587678,48
2025-03-12,Plant C,M14,Assembly,Night,Mila,160,1.3,5,No,201,0.8375,0.03125,3000,3,New,2025-03,0.7960199004975125,0.20398009950248752,41
2025-03-13,Plant B,M10,Packaging,Morning,Ava,322,0.7,4,No,356,0.9125,0.012422360248447204,4200,6,Mid-life,2025-03,0.9044943820224719,0.0955056179775281,34
2025-03-13,Plant C,M11,Cutting,Morning,Zoe,237,0.8,4,No,269,0.9,0.016877637130801686,3000,2,New,2025-03,0.8810408921933085,0.1189591078066915,32
2025-03-13,Plant C,M12,Cutting,Morning,Nina,221,0.9,2,No,251,0.8875,0.00904977375565611,3000,9,Old,2025-03,0.8804780876494024,0.11952191235059761,30
2025-03-13,Plant C,M13,Assembly,Morning,Leo,234,0.3,4,No,249,0.9625,0.017094017094017096,3000,5,Mid-life,2025-03,0.9397590361445783,0.06024096385542166,15
2025-03-13,Plant C,M14,Assembly,Afternoon,Aria,182,1.0,4,No,217,0.875,0.02197802197802198,3000,3,New,2025-03,0.8387096774193549,0.16129032258064513,35
2025-03-13,Plant C,M15,Packaging,Afternoon,Mila,217,1.5,4,No,275,0.8125,0.018433179723502304,3000,10,Old,2025-03,0.7890909090909091,0.21090909090909093,58
2025-03-13,Plant A,M01,Cutting,Afternoon,Mia,292,0.8,6,No,331,0.9,0.02054794520547945,6000,3,New,2025-03,0.8821752265861027,0.1178247734138973,39
2025-03-13,Plant A,M02,Cutting,Night,Chloe,232,1.2,7,No,289,0.85,0.03017241379310345,6000,4,New,2025-03,0.8027681660899654,0.19723183391003463,57
2025-03-13,Plant A,M03,Assembly,Night,Lucas,180,2.4,6,No,269,0.7,0.03333333333333333,6000,11,Old,2025-03,0.6691449814126395,0.33085501858736055,89
2025-03-14,Plant C,M14,Assembly,Morning,Zoe,204,0.7,3,No,230,0.9125,0.014705882352941176,3000,3,New,2025-03,0.8869565217391304,0.11304347826086958,26
2025-03-14,Plant C,M15,Packaging,Morning,Nina,277,0.4,3,No,297,0.95,0.010830324909747292,3000,10,Old,2025-03,0.9326599326599326,0.06734006734006737,20
2025-03-14,Plant A,M01,Cutting,Morning,Liam,327,0.4,5,No,353,0.95,0.01529051987767584,6000,3,New,2025-03,0.9263456090651558,0.07365439093484416,26
2025-03-14,Plant A,M02,Cutting,Morning,Sofia,301,0.7,3,No,342,0.9125,0.009966777408637873,6000,4,New,2025-03,0.8801169590643275,0.11988304093567248,41
2025-03-14,Plant A,M03,Assembly,Afternoon,Camille,235,1.5,6,No,295,0.8125,0.02553191489361702,6000,11,Old,2025-03,0.7966101694915254,0.2033898305084746,60
2025-03-14,Plant A,M04,Packaging,Afternoon,Mia,297,0.9,5,No,344,0.8875,0.016835016835016835,6000,5,Mid-life,2025-03,0.8633720930232558,0.1366279069767442,47
2025-03-14,Plant A,M05,Packaging,Afternoon,Ethan,309,1.0,6,No,367,0.875,0.019417475728155338,6000,6,Mid-life,2025-03,0.8419618528610354,0.15803814713896458,58
2025-03-14,Plant B,M06,Cutting,Night,Lina,211,1.4,6,No,269,0.825,0.02843601895734597,4200,7,Mid-life,2025-03,0.7843866171003717,0.21561338289962828,58
2025-03-14,Plant B,M07,Assembly,Night,James,165,2.3,7,No,242,0.7125,0.04242424242424243,4200,12,Old,2025-03,0.6818181818181818,0.31818181818181823,77
2025-03-14,Plant B,M08,Assembly,Night,Harper,183,1.6,5,No,246,0.8,0.0273224043715847,4200,4,New,2025-03,0.7439024390243902,0.25609756097560976,63
2025-03-17,Plant A,M03,Assembly,Morning,Hugo,261,1.4,5,No,321,0.825,0.019157088122605363,6000,11,Old,2025-03,0.8130841121495327,0.1869158878504673,60
2025-03-17,Plant A,M04,Packaging,Morning,Liam,333,0.6,4,No,369,0.925,0.012012012012012012,6000,5,Mid-life,2025-03,0.9024390243902439,0.09756097560975607,36
2025-03-17,Plant A,M05,Packaging,Morning,Sofia,360,0.5,4,No,394,0.9375,0.011111111111111112,6000,6,Mid-life,2025-03,0.9137055837563451,0.08629441624365486,34
2025-03-17,Plant B,M06,Cutting,Morning,Emma,276,0.8,4,No,311,0.9,0.014492753623188406,4200,7,Mid-life,2025-03,0.887459807073955,0.112540192926045,35
2025-03-17,Plant B,M07,Assembly,Afternoon,Ella,187,2.1,6,No,261,0.7375,0.03208556149732621,4200,12,Old,2025-03,0.7164750957854407,0.28352490421455934,74
2025-03-17,Plant B,M08,Assembly,Afternoon,Mason,206,1.6,4,No,267,0.8,0.019417475728155338,4200,4,New,2025-03,0.7715355805243446,0.22846441947565543,61
2025-03-17,Plant B,M09,Packaging,Afternoon,Nathan,253,1.2,6,No,312,0.85,0.023715415019762844,4200,8,Mid-life,2025-03,0.8108974358974359,0.1891025641025641,59
2025-03-17,Plant B,M10,Packaging,Night,James,247,1.2,7,No,300,0.85,0.02834008097165992,4200,6,Mid-life,2025-03,0.8233333333333334,0.17666666666666664,53
2025-03-17,Plant C,M11,Cutting,Night,Mila,164,1.9,5,No,223,0.7625,0.03048780487804878,3000,2,New,2025-03,0.7354260089686099,0.2645739910313901,59
2025-03-18,Plant B,M07,Assembly,Morning,Ava,227,1.7,5,No,293,0.7875,0.022026431718061675,4200,12,Old,2025-03,0.7747440273037542,0.22525597269624575,66
2025-03-18,Plant B,M08,Assembly,Morning,Lucas,261,0.9,3,No,299,0.8875,0.011494252873563218,4200,4,New,2025-03,0.8729096989966555,0.1270903010033445,38
2025-03-18,Plant B,M09,Packaging,Morning,Emma,303,0.7,4,No,343,0.9125,0.013201320132013201,4200,8,Mid-life,2025-03,0.8833819241982507,0.11661807580174932,40
2025-03-18,Plant B,M10,Packaging,Morning,Ava,346,0.2,5,No,359,0.975,0.014450867052023121,4200,6,Mid-life,2025-03,0.9637883008356546,0.03621169916434541,13
2025-03-18,Plant C,M11,Cutting,Afternoon,Aria,218,1.1,4,No,258,0.8625,0.01834862385321101,3000,2,New,2025-03,0.8449612403100775,0.15503875968992253,40
2025-03-18,Plant C,M12,Cutting,Afternoon,Mila,193,1.3,4,No,239,0.8375,0.02072538860103627,3000,9,Old,2025-03,0.8075313807531381,0.19246861924686187,46
2025-03-18,Plant C,M13,Assembly,Afternoon,Owen,185,1.3,4,No,225,0.8375,0.021621621621621623,3000,5,Mid-life,2025-03,0.8222222222222222,0.1777777777777778,40
2025-03-18,Plant C,M14,Assembly,Night,Mila,163,1.4,5,No,211,0.825,0.03067484662576687,3000,3,New,2025-03,0.7725118483412322,0.2274881516587678,48
2025-03-18,Plant C,M15,Packaging,Night,Sami,203,1.6,6,No,266,0.8,0.029556650246305417,3000,10,Old,2025-03,0.7631578947368421,0.23684210526315785,63
2025-03-19,Plant C,M11,Cutting,Morning,Zoe,257,0.6,5,No,278,0.925,0.019455252918287938,3000,2,New,2025-03,0.9244604316546763,0.07553956834532372,21
2025-03-19,Plant C,M12,Cutting,Morning,Nina,227,0.9,3,No,261,0.8875,0.013215859030837005,3000,9,Old,2025-03,0.8697318007662835,0.13026819923371646,34
2025-03-19,Plant C,M13,Assembly,Morning,Leo,221,0.6,4,No,247,0.925,0.01809954751131222,3000,5,Mid-life,2025-03,0.8947368421052632,0.10526315789473684,26
2025-03-19,Plant C,M14,Assembly,Morning,Zoe,210,0.9,3,No,241,0.8875,0.014285714285714285,3000,3,New,2025-03,0.8713692946058091,0.12863070539419086,31
2025-03-19,Plant C,M15,Packaging,Afternoon,Mila,243,1.2,5,No,293,0.85,0.0205761316872428,3000,10,Old,2025-03,0.8293515358361775,0.1706484641638225,50
2025-03-19,Plant A,M01,Cutting,Afternoon,Mia,294,0.7,5,No,340,0.9125,0.017006802721088437,6000,3,New,2025-03,0.8647058823529412,0.1352941176470588,46
2025-03-19,Plant A,M02,Cutting,Afternoon,Ethan,285,0.8,5,No,327,0.9,0.017543859649122806,6000,4,New,2025-03,0.8715596330275229,0.12844036697247707,42
2025-03-19,Plant A,M03,Assembly,Night,Lucas,202,1.8,7,No,272,0.775,0.034653465346534656,6000,11,Old,2025-03,0.7426470588235294,0.25735294117647056,70
2025-03-19,Plant A,M04,Packaging,Night,Noah,259,1.4,7,No,324,0.825,0.02702702702702703,6000,5,Mid-life,2025-03,0.7993827160493827,0.2006172839506173,65
2025-03-20,Plant C,M15,Packaging,Morning,Nina,276,0.7,4,No,309,0.9125,0.014492753623188406,3000,10,Old,2025-03,0.8932038834951457,0.10679611650485432,33
2025-03-20,Plant A,M01,Cutting,Morning,Liam,329,0.7,4,No,365,0.9125,0.0121580547112462,6000,3,New,2025-03,0.9013698630136986,0.09863013698630141,36
2025-03-20,Plant A,M02,Cutting,Morning,Sofia,314,0.8,3,No,350,0.9,0.009554140127388535,6000,4,New,2025-03,0.8971428571428571,0.10285714285714287,36
2025-03-20,Plant A,M03,Assembly,Morning,Hugo,251,1.6,4,No,317,0.8,0.01593625498007968,6000,11,Old,2025-03,0.7917981072555205,0.20820189274447953,66
2025-03-20,Plant A,M04,Packaging,Afternoon,Mia,288,1.2,5,No,350,0.85,0.017361111111111112,6000,5,Mid-life,2025-03,0.8228571428571428,0.17714285714285716,62
2025-03-20,Plant A,M05,Packaging,Afternoon,Ethan,330,0.8,6,No,382,0.9,0.01818181818181818,6000,6,Mid-life,2025-03,0.8638743455497382,0.1361256544502618,52
2025-03-20,Plant B,M06,Cutting,Afternoon,Nathan,248,1.2,5,No,298,0.85,0.020161290322580645,4200,7,Mid-life,2025-03,0.8322147651006712,0.16778523489932884,50
2025-03-20,Plant B,M07,Assembly,Night,James,170,2.3,7,No,250,0.7125,0.041176470588235294,4200,12,Old,2025-03,0.68,0.31999999999999995,80
2025-03-20,Plant B,M08,Assembly,Night,Harper,198,1.6,6,No,258,0.8,0.030303030303030304,4200,4,New,2025-03,0.7674418604651163,0.2325581395348837,60
2025-03-20,Plant B,M09,Packaging,Night,Lina,227,1.5,7,No,293,0.8125,0.030837004405286344,4200,8,Mid-life,2025-03,0.7747440273037542,0.22525597269624575,66
2025-03-21,Plant A,M04,Packaging,Morning,Liam,358,0.5,5,No,386,0.9375,0.013966480446927373,6000,5,Mid-life,2025-03,0.927461139896373,0.07253886010362698,28
2025-03-21,Plant A,M05,Packaging,Morning,Sofia,341,1.1,4,No,403,0.8625,0.011730205278592375,6000,6,Mid-life,2025-03,0.8461538461538461,0.15384615384615385,62
2025-03-21,Plant B,M06,Cutting,Morning,Emma,287,0.6,4,No,314,0.925,0.013937282229965157,4200,7,Mid-life,2025-03,0.9140127388535032,0.0859872611464968,27
2025-03-21,Plant B,M07,Assembly,Morning,Ava,216,1.9,5,No,288,0.7625,0.023148148148148147,4200,12,Old,2025-03,0.75,0.25,72
2025-03-21,Plant B,M08,Assembly,Afternoon,Mason,231,1.3,5,No,287,0.8375,0.021645021645021644,4200,4,New,2025-03,0.8048780487804879,0.19512195121951215,56
2025-03-21,Plant B,M09,Packaging,Afternoon,Nathan,254,1.3,5,No,314,0.8375,0.01968503937007874,4200,8,Mid-life,2025-03,0.8089171974522293,0.19108280254777066,60
2025-03-21,Plant B,M10,Packaging,Afternoon,Ella,267,1.3,5,No,332,0.8375,0.018726591760299626,4200,6,Mid-life,2025-03,0.8042168674698795,0.19578313253012047,65
2025-03-21,Plant C,M11,Cutting,Night,Mila,180,1.6,5,No,235,0.8,0.027777777777777776,3000,2,New,2025-03,0.7659574468085106,0.23404255319148937,55
2025-03-21,Plant C,M12,Cutting,Night,Sami,175,1.4,5,No,223,0.825,0.02857142857142857,3000,9,Old,2025-03,0.7847533632286996,0.2152466367713004,48
2025-03-24,Plant B,M08,Assembly,Morning,Lucas,264,0.9,4,No,300,0.8875,0.015151515151515152,4200,4,New,2025-03,0.88,0.12,36
2025-03-24,Plant B,M09,Packaging,Morning,Emma,325,0.4,4,No,351,0.95,0.012307692307692308,4200,8,Mid-life,2025-03,0.9259259259259259,0.07407407407407407,26
2025-03-24,Plant B,M10,Packaging,Morning,Ava,323,0.5,4,No,351,0.9375,0.01238390092879257,4200,6,Mid-life,2025-03,0.9202279202279202,0.07977207977207978,28
2025-03-24,Plant C,M11,Cutting,Morning,Zoe,242,0.8,4,No,271,0.9,0.01652892561983471,3000,2,New,2025-03,0.8929889298892989,0.1070110701107011,29
2025-03-24,Plant C,M12,Cutting,Afternoon,Mila,205,1.1,4,No,239,0.8625,0.01951219512195122,3000,9,Old,2025-03,0.8577405857740585,0.14225941422594146,34
2025-03-24,Plant C,M13,Assembly,Afternoon,Owen,180,1.1,4,No,220,0.8625,0.022222222222222223,3000,5,Mid-life,2025-03,0.8181818181818182,0.18181818181818177,40
2025-03-24,Plant C,M14,Assembly,Afternoon,Aria,184,1.2,4,No,218,0.85,0.021739130434782608,3000,3,New,2025-03,0.8440366972477065,0.15596330275229353,34
2025-03-24,Plant C,M15,Packaging,Night,Sami,209,1.3,6,No,265,0.8375,0.028708133971291867,3000,10,Old,2025-03,0.7886792452830189,0.21132075471698109,56
2025-03-24,Plant A,M01,Cutting,Night,Noah,262,0.9,7,No,310,0.8875,0.026717557251908396,6000,3,New,2025-03,0.8451612903225807,0.1548387096774193,48
2025-03-25,Plant C,M12,Cutting,Morning,Nina,235,0.6,3,No,260,0.925,0.01276595744680851,3000,9,Old,2025-03,0.9038461538461539,0.09615384615384615,25
2025-03-25,Plant C,M13,Assembly,Morning,Leo,219,1.0,3,No,251,0.875,0.0136986301369863,3000,5,Mid-life,2025-03,0.8725099601593626,0.12749003984063745,32
2025-03-25,Plant C,M14,Assembly,Morning,Zoe,210,0.9,3,No,239,0.8875,0.014285714285714285,3000,3,New,2025-03,0.8786610878661087,0.12133891213389125,29
2025-03-25,Plant C,M15,Packaging,Morning,Nina,276,1.0,5,No,315,0.875,0.018115942028985508,3000,10,Old,2025-03,0.8761904761904762,0.12380952380952381,39
2025-03-25,Plant A,M01,Cutting,Afternoon,Mia,288,1.0,5,No,339,0.875,0.017361111111111112,6000,3,New,2025-03,0.8495575221238938,0.1504424778761062,51
2025-03-25,Plant A,M02,Cutting,Afternoon,Ethan,289,0.7,5,No,326,0.9125,0.01730103806228374,6000,4,New,2025-03,0.8865030674846626,0.11349693251533743,37
2025-03-25,Plant A,M03,Assembly,Afternoon,Camille,233,1.6,6,No,305,0.8,0.02575107296137339,6000,11,Old,2025-03,0.7639344262295082,0.23606557377049175,72
2025-03-25,Plant A,M04,Packaging,Night,Noah,264,1.5,7,No,331,0.8125,0.026515151515151516,6000,5,Mid-life,2025-03,0.797583081570997,0.202416918429003,67
2025-03-25,Plant A,M05,Packaging,Night,Chloe,287,1.1,8,No,354,0.8625,0.027874564459930314,6000,6,Mid-life,2025-03,0.8107344632768362,0.18926553672316382,67
2025-03-25,Plant B,M06,Cutting,Night,Lina,222,1.2,6,No,274,0.85,0.02702702702702703,4200,7,Mid-life,2025-03,0.8102189781021898,0.1897810218978102,52
2025-03-26,Plant A,M01,Cutting,Morning,Liam,342,0.6,4,No,370,0.925,0.011695906432748537,6000,3,New,2025-03,0.9243243243243243,0.07567567567567568,28
2025-03-26,Plant A,M02,Cutting,Morning,Sofia,314,0.8,3,No,352,0.9,0.009554140127388535,6000,4,New,2025-03,0.8920454545454546,0.10795454545454541,38
2025-03-26,Plant A,M03,Assembly,Morning,Hugo,273,1.2,6,No,326,0.85,0.02197802197802198,6000,11,Old,2025-03,0.8374233128834356,0.16257668711656437,53
2025-03-26,Plant A,M04,Packaging,Morning,Liam,354,0.6,3,No,385,0.925,0.00847457627118644,6000,5,Mid-life,2025-03,0.9194805194805195,0.08051948051948055,31
2025-03-26,Plant A,M05,Packaging,Afternoon,Ethan,342,0.8,6,No,390,0.9,0.017543859649122806,6000,6,Mid-life,2025-03,0.8769230769230769,0.12307692307692308,48
2025-03-26,Plant B,M06,Cutting,Afternoon,Nathan,246,1.2,5,No,308,0.85,0.02032520325203252,4200,7,Mid-life,2025-03,0.7987012987012987,0.2012987012987013,62
2025-03-26,Plant B,M07,Assembly,Afternoon,Ella,202,2.0,7,No,276,0.75,0.034653465346534656,4200,12,Old,2025-03,0.7318840579710145,0.2681159420289855,74
2025-03-26,Plant B,M08,Assembly,Night,Harper,205,1.4,6,No,266,0.825,0.02926829268292683,4200,4,New,2025-03,0.7706766917293233,0.2293233082706767,61
2025-03-26,Plant B,M09,Packaging,Night,Lina,250,1.2,7,No,305,0.85,0.028,4200,8,Mid-life,2025-03,0.819672131147541,0.180327868852459,55
2025-03-27,Plant A,M05,Packaging,Morning,Sofia,400,0.0,6,No,413,1.0,0.015,6000,6,Mid-life,2025-03,0.9685230024213075,0.03147699757869249,13
2025-03-27,Plant B,M06,Cutting,Morning,Emma,310,0.3,4,No,322,0.9625,0.012903225806451613,4200,7,Mid-life,2025-03,0.9627329192546584,0.037267080745341574,12
2025-03-27,Plant B,M07,Assembly,Morning,Ava,232,1.7,6,No,298,0.7875,0.02586206896551724,4200,12,Old,2025-03,0.7785234899328859,0.2214765100671141,66
2025-03-27,Plant B,M08,Assembly,Morning,Lucas,260,1.2,3,No,307,0.85,0.011538461538461539,4200,4,New,2025-03,0.8469055374592834,0.15309446254071657,47
2025-03-27,Plant B,M09,Packaging,Afternoon,Nathan,266,1.4,5,No,328,0.825,0.018796992481203006,4200,8,Mid-life,2025-03,0.8109756097560976,0.18902439024390238,62
2025-03-27,Plant B,M10,Packaging,Afternoon,Ella,289,1.3,6,No,345,0.8375,0.020761245674740483,4200,6,Mid-life,2025-03,0.8376811594202899,0.16231884057971013,56
2025-03-27,Plant C,M11,Cutting,Afternoon,Aria,214,1.1,4,No,257,0.8625,0.018691588785046728,3000,2,New,2025-03,0.8326848249027238,0.16731517509727623,43
2025-03-27,Plant C,M12,Cutting,Night,Sami,170,1.4,5,No,215,0.825,0.029411764705882353,3000,9,Old,2025-03,0.7906976744186046,0.2093023255813954,45
2025-03-27,Plant C,M13,Assembly,Night,Jack,175,1.6,5,No,225,0.8,0.02857142857142857,3000,5,Mid-life,2025-03,0.7777777777777778,0.2222222222222222,50
2025-03-28,Plant B,M09,Packaging,Morning,Emma,316,0.8,4,No,351,0.9,0.012658227848101266,4200,8,Mid-life,2025-03,0.9002849002849003,0.09971509971509973,35
2025-03-28,Plant B,M10,Packaging,Morning,Ava,322,0.8,5,No,365,0.9,0.015527950310559006,4200,6,Mid-life,2025-03,0.8821917808219178,0.11780821917808215,43
2025-03-28,Plant C,M11,Cutting,Morning,Zoe,257,0.7,4,No,285,0.9125,0.01556420233463035,3000,2,New,2025-03,0.9017543859649123,0.09824561403508769,28
2025-03-28,Plant C,M12,Cutting,Morning,Nina,229,0.8,4,No,266,0.9,0.017467248908296942,3000,9,Old,2025-03,0.8609022556390977,0.13909774436090228,37
2025-03-28,Plant C,M13,Assembly,Afternoon,Owen,174,1.6,4,No,224,0.8,0.022988505747126436,3000,5,Mid-life,2025-03,0.7767857142857143,0.2232142857142857,50
2025-03-28,Plant C,M14,Assembly,Afternoon,Aria,190,0.9,4,No,220,0.8875,0.021052631578947368,3000,3,New,2025-03,0.8636363636363636,0.13636363636363635,30
2025-03-28,Plant C,M15,Packaging,Afternoon,Mila,246,1.2,6,No,288,0.85,0.024390243902439025,3000,10,Old,2025-03,0.8541666666666666,0.14583333333333337,42
2025-03-28,Plant A,M01,Cutting,Night,Noah,254,1.5,7,No,321,0.8125,0.027559055118110236,6000,3,New,2025-03,0.7912772585669782,0.20872274143302183,67
2025-03-28,Plant A,M02,Cutting,Night,Chloe,239,1.3,6,No,296,0.8375,0.02510460251046025,6000,4,New,2025-03,0.8074324324324325,0.19256756756756754,57
2025-03-28,Plant A,M03,Assembly,Night,Lucas,208,1.9,8,No,281,0.7625,0.038461538461538464,6000,11,Old,2025-03,0.7402135231316725,0.25978647686832745,73
2025-03-31,Plant C,M13,Assembly,Morning,Leo,217,1.0,3,No,252,0.875,0.013824884792626729,3000,5,Mid-life,2025-03,0.8611111111111112,0.13888888888888884,35
2025-03-31,Plant C,M14,Assembly,Morning,Zoe,219,0.4,3,No,234,0.95,0.0136986301369863,3000,3,New,2025-03,0.9358974358974359,0.0641025641025641,15
2025-03-31,Plant C,M15,Packaging,Morning,Nina,273,1.1,4,No,315,0.8625,0.014652014652014652,3000,10,Old,2025-03,0.8666666666666667,0.1333333333333333,42
2025-03-31,Plant A,M01,Cutting,Morning,Liam,338,0.7,5,No,365,0.9125,0.014792899408284023,6000,3,New,2025-03,0.9260273972602739,0.07397260273972606,27
2025-03-31,Plant A,M02,Cutting,Afternoon,Ethan,282,0.9,5,No,331,0.8875,0.01773049645390071,6000,4,New,2025-03,0.851963746223565,0.14803625377643503,49
2025-03-31,Plant A,M03,Assembly,Afternoon,Camille,227,1.7,7,No,298,0.7875,0.030837004405286344,6000,11,Old,2025-03,0.761744966442953,0.23825503355704702,71
2025-03-31,Plant A,M04,Packaging,Afternoon,Mia,319,0.6,5,No,353,0.925,0.01567398119122257,6000,5,Mid-life,2025-03,0.9036827195467422,0.09631728045325783,34
2025-03-31,Plant A,M05,Packaging,Night,Chloe,279,1.3,8,No,350,0.8375,0.02867383512544803,6000,6,Mid-life,2025-03,0.7971428571428572,0.20285714285714285,71
2025-03-31,Plant B,M06,Cutting,Night,Lina,217,1.3,6,No,269,0.8375,0.027649769585253458,4200,7,Mid-life,2025-03,0.8066914498141264,0.19330855018587356,52
