Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth
2025-06-12,Plant A,M03,Assembly,Morning,Hugo,281,1.2,6,No,345,0.85,0.021352313167259787,6000,11,Old,
2025-06-12,Plant A,M04,Packaging,Afternoon,Mia,315,1.0,6,No,376,0.875,0.01904761904761905,6000,5,Mid-life,
2025-06-12,Plant A,M05,Packaging,Afternoon,Ethan,340,0.8,7,No,393,0.9,0.020588235294117647,6000,6,Mid-life,
2025-06-12,Plant B,M06,Cutting,Afternoon,Nathan,272,1.0,6,No,313,0.875,0.022058823529411766,4200,7,Mid-life,
2025-06-12,Plant B,M07,Assembly,Night,James,178,2.3,7,No,264,0.7125,0.03932584269662921,4200,12,Old,
2025-06-12,Plant B,M08,Assembly,Night,Harper,210,1.6,6,No,276,0.8,0.02857142857142857,4200,4,New,
2025-06-13,Plant A,M04,Packaging,Morning,Liam,378,0.3,4,No,402,0.9625,0.010582010582010581,6000,5,Mid-life,
2025-06-13,Plant A,M05,Packaging,Morning,Sofia,374,0.8,4,No,433,0.9,0.0106951871657754,6000,6,Mid-life,
2025-06-13,Plant B,M06,Cutting,Morning,Emma,300,0.6,5,No,335,0.925,0.016666666666666666,4200,7,Mid-life,
2025-06-13,Plant B,M07,Assembly,Morning,Ava,235,1.7,6,No,305,0.7875,0.02553191489361702,4200,12,Old,
2025-06-13,Plant B,M08,Assembly,Afternoon,Mason,245,1.1,4,No,291,0.8625,0.0163265306122449,4200,4,New,
2025-06-13,Plant B,M09,Packaging,Afternoon,Nathan,287,1.2,5,No,343,0.85,0.017421602787456445,4200,8,Mid-life,
2025-06-13,Plant B,M10,Packaging,Afternoon,Ella,301,0.9,6,No,348,0.8875,0.019933554817275746,4200,6,Mid-life,
2025-06-13,Plant C,M11,Cutting,Night,Mila,194,1.3,6,No,246,0.8375,0.030927835051546393,3000,2,New,
2025-06-13,Plant C,M12,Cutting,Night,Sami,186,1.4,6,No,232,0.825,0.03225806451612903,3000,9,Old,
2025-06-16,Plant B,M08,Assembly,Morning,Lucas,286,0.7,4,No,317,0.9125,0.013986013986013986,4200,4,New,
2025-06-16,Plant B,M09,Packaging,Morning,Emma,304,1.0,5,No,353,0.875,0.01644736842105263,4200,8,Mid-life,
2025-06-16,Plant B,M10,Packaging,Morning,Ava,331,0.7,5,No,372,0.9125,0.015105740181268883,4200,6,Mid-life,
2025-06-16,Plant C,M11,Cutting,Morning,Zoe,255,0.9,4,No,287,0.8875,0.01568627450980392,3000,2,New,
2025-06-16,Plant C,M12,Cutting,Afternoon,Mila,217,0.9,4,No,254,0.8875,0.018433179723502304,3000,9,Old,
2025-06-16,Plant C,M13,Assembly,Afternoon,Owen,195,1.3,4,No,244,0.8375,0.020512820512820513,3000,5,Mid-life,
2025-06-16,Plant C,M14,Assembly,Afternoon,Aria,182,1.2,4,No,225,0.85,0.02197802197802198,3000,3,New,
2025-06-16,Plant C,M15,Packaging,Night,Sami,205,1.9,6,No,279,0.7625,0.02926829268292683,3000,10,Old,
2025-06-16,Plant A,M01,Cutting,Night,Noah,273,1.0,7,No,331,0.875,0.02564102564102564,6000,3,New,
2025-06-17,Plant C,M12,Cutting,Morning,Nina,234,0.8,4,No,267,0.9,0.017094017094017096,3000,9,Old,
2025-06-17,Plant C,M13,Assembly,Morning,Leo,228,0.9,4,No,261,0.8875,0.017543859649122806,3000,5,Mid-life,
2025-06-17,Plant C,M14,Assembly,Morning,Zoe,228,0.7,3,No,254,0.9125,0.013157894736842105,3000,3,New,
2025-06-17,Plant C,M15,Packaging,Morning,Nina,298,0.9,4,No,331,0.8875,0.013422818791946308,3000,10,Old,
2025-06-17,Plant A,M01,Cutting,Afternoon,Mia,312,0.9,6,No,361,0.8875,0.019230769230769232,6000,3,New,
2025-06-17,Plant A,M02,Cutting,Afternoon,Ethan,284,1.2,6,No,347,0.85,0.02112676056338028,6000,4,New,
2025-06-17,Plant A,M03,Assembly,Afternoon,Camille,247,1.7,7,No,324,0.7875,0.02834008097165992,6000,11,Old,
2025-06-17,Plant A,M04,Packaging,Night,Noah,269,1.4,8,No,345,0.825,0.02973977695167286,6000,5,Mid-life,
2025-06-17,Plant A,M05,Packaging,Night,Chloe,306,1.2,8,No,375,0.85,0.026143790849673203,6000,6,Mid-life,
2025-06-17,Plant B,M06,Cutting,Night,Lina,223,1.6,7,No,291,0.8,0.03139013452914798,4200,7,Mid-life,
2025-06-18,Plant A,M01,Cutting,Morning,Liam,355,0.7,4,No,394,0.9125,0.011267605633802818,6000,3,New,
2025-06-18,Plant A,M02,Cutting,Morning,Sofia,319,1.0,4,No,375,0.875,0.012539184952978056,6000,4,New,
2025-06-18,Plant A,M03,Assembly,Morning,Hugo,268,1.7,5,No,349,0.7875,0.018656716417910446,6000,11,Old,
2025-06-18,Plant A,M04,Packaging,Morning,Liam,359,0.7,4,No,406,0.9125,0.011142061281337047,6000,5,Mid-life,
2025-06-18,Plant A,M05,Packaging,Afternoon,Ethan,331,1.1,5,No,398,0.8625,0.015105740181268883,6000,6,Mid-life,
2025-06-18,Plant B,M06,Cutting,Afternoon,Nathan,283,0.9,5,No,325,0.8875,0.0176678445229682,4200,7,Mid-life,
2025-06-18,Plant B,M07,Assembly,Afternoon,Ella,206,2.2,6,No,296,0.725,0.02912621359223301,4200,12,Old,
2025-06-18,Plant B,M08,Assembly,Night,Harper,220,1.4,7,No,280,0.825,0.031818181818181815,4200,4,New,
2025-06-18,Plant B,M09,Packaging,Night,Lina,249,1.5,8,No,317,0.8125,0.0321285140562249,4200,8,Mid-life,
2025-06-19,Plant A,M05,Packaging,Morning,Sofia,386,0.6,4,No,433,0.925,0.010362694300518135,6000,6,Mid-life,
2025-06-19,Plant B,M06,Cutting,Morning,Emma,309,0.7,5,No,343,0.9125,0.016181229773462782,4200,7,Mid-life,
2025-06-19,Plant B,M07,Assembly,Morning,Ava,240,1.6,6,No,304,0.8,0.025,4200,12,Old,
2025-06-19,Plant B,M08,Assembly,Morning,Lucas,282,1.0,5,No,326,0.875,0.01773049645390071,4200,4,New,
2025-06-19,Plant B,M09,Packaging,Afternoon,Nathan,283,1.1,5,No,337,0.8625,0.0176678445229682,4200,8,Mid-life,
2025-06-19,Plant B,M10,Packaging,Afternoon,Ella,312,0.9,7,No,359,0.8875,0.022435897435897436,4200,6,Mid-life,
2025-06-19,Plant C,M11,Cutting,Afternoon,Aria,235,0.8,5,No,273,0.9,0.02127659574468085,3000,2,New,
2025-06-19,Plant C,M12,Cutting,Night,Sami,202,1.0,6,No,238,0.875,0.0297029702970297,3000,9,Old,
2025-06-19,Plant C,M13,Assembly,Night,Jack,165,1.8,5,No,225,0.775,0.030303030303030304,3000,5,Mid-life,
2025-06-20,Plant B,M09,Packaging,Morning,Emma,318,1.1,5,No,367,0.8625,0.015723270440251572,4200,8,Mid-life,
2025-06-20,Plant B,M10,Packaging,Morning,Ava,331,0.9,5,No,384,0.8875,0.015105740181268883,4200,6,Mid-life,
2025-06-20,Plant C,M11,Cutting,Morning,Zoe,250,0.9,4,No,287,0.8875,0.016,3000,2,New,
2025-06-20,Plant C,M12,Cutting,Morning,Nina,265,0.2,4,No,275,0.975,0.01509433962264151,3000,9,Old,
2025-06-20,Plant C,M13,Assembly,Afternoon,Owen,208,1.2,5,No,247,0.85,0.02403846153846154,3000,5,Mid-life,
2025-06-20,Plant C,M14,Assembly,Afternoon,Aria,188,1.5,4,No,237,0.8125,0.02127659574468085,3000,3,New,
2025-06-20,Plant C,M15,Packaging,Afternoon,Mila,249,1.1,5,No,295,0.8625,0.020080321285140562,3000,10,Old,
2025-06-20,Plant A,M01,Cutting,Night,Noah,273,1.3,7,No,336,0.8375,0.02564102564102564,6000,3,New,
2025-06-20,Plant A,M02,Cutting,Night,Chloe,258,1.4,6,No,321,0.825,0.023255813953488372,6000,4,New,
2025-06-20,Plant A,M03,Assembly,Night,Lucas,208,2.2,7,No,294,0.725,0.03365384615384615,6000,11,Old,
2025-06-23,Plant C,M13,Assembly,Morning,Leo,226,1.0,3,No,260,0.875,0.01327433628318584,3000,5,Mid-life,
2025-06-23,Plant C,M14,Assembly,Morning,Zoe,219,1.1,4,No,252,0.8625,0.0182648401826484,3000,3,New,
2025-06-23,Plant C,M15,Packaging,Morning,Nina,290,0.8,4,No,325,0.9,0.013793103448275862,3000,10,Old,
2025-06-23,Plant A,M01,Cutting,Morning,Liam,365,0.4,4,No,384,0.95,0.010958904109589041,6000,3,New,
2025-06-23,Plant A,M02,Cutting,Afternoon,Ethan,296,1.0,5,No,340,0.875,0.016891891891891893,6000,4,New,
2025-06-23,Plant A,M03,Assembly,Afternoon,Camille,249,1.6,6,No,314,0.8,0.024096385542168676,6000,11,Old,
2025-06-23,Plant A,M04,Packaging,Afternoon,Mia,288,1.6,5,No,368,0.8,0.017361111111111112,6000,5,Mid-life,
2025-06-23,Plant A,M05,Packaging,Night,Chloe,291,1.4,9,No,366,0.825,0.030927835051546393,6000,6,Mid-life,
2025-06-23,Plant B,M06,Cutting,Night,Lina,234,1.3,6,No,290,0.8375,0.02564102564102564,4200,7,Mid-life,
2025-06-24,Plant A,M02,Cutting,Morning,Sofia,345,0.3,4,No,371,0.9625,0.011594202898550725,6000,4,New,
2025-06-24,Plant A,M03,Assembly,Morning,Hugo,275,1.4,4,No,343,0.825,0.014545454545454545,6000,11,Old,
2025-06-24,Plant A,M04,Packaging,Morning,Liam,365,0.6,5,No,404,0.925,0.0136986301369863,6000,5,Mid-life,
2025-06-24,Plant A,M05,Packaging,Morning,Sofia,384,0.8,5,No,433,0.9,0.013020833333333334,6000,6,Mid-life,
2025-06-24,Plant B,M06,Cutting,Afternoon,Nathan,261,1.1,5,No,315,0.8625,0.019157088122605363,4200,7,Mid-life,
2025-06-24,Plant B,M07,Assembly,Afternoon,Ella,218,1.8,7,No,287,0.775,0.03211009174311927,4200,12,Old,
2025-06-24,Plant B,M08,Assembly,Afternoon,Mason,245,1.2,5,No,297,0.85,0.02040816326530612,4200,4,New,
2025-06-24,Plant B,M09,Packaging,Night,Lina,251,1.3,7,No,318,0.8375,0.027888446215139442,4200,8,Mid-life,
2025-06-24,Plant B,M10,Packaging,Night,James,251,1.6,8,No,331,0.8,0.03187250996015936,4200,6,Mid-life,
2025-06-25,Plant B,M06,Cutting,Morning,Emma,305,1.0,5,No,350,0.875,0.01639344262295082,4200,7,Mid-life,
2025-06-25,Plant B,M07,Assembly,Morning,Ava,262,1.1,6,No,310,0.8625,0.022900763358778626,4200,12,Old,
2025-06-25,Plant B,M08,Assembly,Morning,Lucas,293,0.8,4,No,325,0.9,0.013651877133105802,4200,4,New,
2025-06-25,Plant B,M09,Packaging,Morning,Emma,339,0.6,6,No,377,0.925,0.017699115044247787,4200,8,Mid-life,
2025-06-25,Plant B,M10,Packaging,Afternoon,Ella,306,1.0,6,No,363,0.875,0.0196078431372549,4200,6,Mid-life,
2025-06-25,Plant C,M11,Cutting,Afternoon,Aria,231,0.9,5,No,273,0.8875,0.021645021645021644,3000,2,New,
2025-06-25,Plant C,M12,Cutting,Afternoon,Mila,207,1.4,5,No,258,0.825,0.024154589371980676,3000,9,Old,
2025-06-25,Plant C,M13,Assembly,Night,Jack,178,1.5,6,No,229,0.8125,0.033707865168539325,3000,5,Mid-life,
2025-06-25,Plant C,M14,Assembly,Night,Mila,164,1.8,5,No,222,0.775,0.03048780487804878,3000,3,New,
2025-06-25,Plant C,M15,Packaging,Night,Sami,233,1.2,7,No,286,0.85,0.030042918454935622,3000,10,Old,
2025-06-26,Plant B,M10,Packaging,Morning,Ava,343,0.8,4,No,389,0.9,0.011661807580174927,4200,6,Mid-life,
2025-06-26,Plant C,M11,Cutting,Morning,Zoe,257,0.9,4,No,296,0.8875,0.01556420233463035,3000,2,New,
2025-06-26,Plant C,M12,Cutting,Morning,Nina,251,0.7,4,No,274,0.9125,0.01593625498007968,3000,9,Old,
2025-06-26,Plant C,M13,Assembly,Morning,Leo,232,0.9,3,No,265,0.8875,0.01293103448275862,3000,5,Mid-life,
2025-06-26,Plant C,M14,Assembly,Afternoon,Aria,192,1.2,4,No,234,0.85,0.020833333333333332,3000,3,New,
2025-06-26,Plant C,M15,Packaging,Afternoon,Mila,255,1.2,6,No,313,0.85,0.023529411764705882,3000,10,Old,
2025-06-26,Plant A,M01,Cutting,Afternoon,Mia,307,1.0,7,No,363,0.875,0.02280130293159609,6000,3,New,
2025-06-26,Plant A,M02,Cutting,Night,Chloe,255,1.2,6,No,314,0.85,0.023529411764705882,6000,4,New,
2025-06-26,Plant A,M03,Assembly,Night,Lucas,210,2.2,7,No,303,0.725,0.03333333333333333,6000,11,Old,
2025-06-27,Plant C,M14,Assembly,Morning,Zoe,224,0.8,3,No,253,0.9,0.013392857142857142,3000,3,New,
2025-06-27,Plant C,M15,Packaging,Morning,Nina,279,1.0,4,No,329,0.875,0.014336917562724014,3000,10,Old,
2025-06-27,Plant A,M01,Cutting,Morning,Liam,339,0.8,4,No,381,0.9,0.011799410029498525,6000,3,New,
2025-06-27,Plant A,M02,Cutting,Morning,Sofia,313,1.0,4,No,366,0.875,0.012779552715654952,6000,4,New,
2025-06-27,Plant A,M03,Assembly,Afternoon,Camille,254,1.5,7,No,324,0.8125,0.027559055118110236,6000,11,Old,
2025-06-27,Plant A,M04,Packaging,Afternoon,Mia,330,1.1,7,No,387,0.8625,0.021212121212121213,6000,5,Mid-life,
2025-06-27,Plant A,M05,Packaging,Afternoon,Ethan,351,0.9,6,No,402,0.8875,0.017094017094017096,6000,6,Mid-life,
2025-06-27,Plant B,M06,Cutting,Night,Lina,224,1.5,6,No,298,0.8125,0.026785714285714284,4200,7,Mid-life,
2025-06-27,Plant B,M07,Assembly,Night,James,183,2.3,7,No,266,0.7125,0.03825136612021858,4200,12,Old,
2025-06-30,Plant A,M03,Assembly,Morning,Hugo,276,1.3,5,No,335,0.8375,0.018115942028985508,6000,11,Old,
2025-06-30,Plant A,M04,Packaging,Morning,Liam,374,0.5,5,No,404,0.9375,0.013368983957219251,6000,5,Mid-life,
2025-06-30,Plant A,M05,Packaging,Morning,Sofia,393,0.4,6,No,420,0.95,0.015267175572519083,6000,6,Mid-life,
2025-06-30,Plant B,M06,Cutting,Morning,Emma,304,0.4,5,No,338,0.95,0.01644736842105263,4200,7,Mid-life,
2025-06-30,Plant B,M07,Assembly,Afternoon,Ella,193,2.3,6,No,282,0.7125,0.031088082901554404,4200,12,Old,
2025-06-30,Plant B,M08,Assembly,Afternoon,Mason,246,1.1,5,No,295,0.8625,0.02032520325203252,4200,4,New,
2025-06-30,Plant B,M09,Packaging,Afternoon,Nathan,287,1.1,6,No,339,0.8625,0.020905923344947737,4200,8,Mid-life,
2025-06-30,Plant B,M10,Packaging,Night,James,235,1.8,7,No,320,0.775,0.029787234042553193,4200,6,Mid-life,
2025-06-30,Plant C,M11,Cutting,Night,Mila,191,1.5,6,No,247,0.8125,0.031413612565445025,3000,2,New,
